name,smiles,prediction
203,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,4.534138136028895
204,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)[O-].[Na+],4.8292547507744334
205,CCOc1ccn(-c2ccc(F)cc2)c(=O)c1C(=O)Nc1ccc(Oc2ccnc(N)c2Cl)c(F)c1,5.386330591256661
206,Cc1ccc(NC(=O)C2(c3ccc4c(c3)OC(F)(F)O4)CC2)nc1-c1cccc(C(=O)O)c1,5.049822514950378
207,Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,4.491860393966812
208,CCOC(=O)c1ccc(C#Cc2ccc3c(c2)C(C)(C)CCS3)nc1,4.9412147866192395
209,Cl.O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,4.629280420928996
210,CCOc1nc2cccc(C(=O)O)c2n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,5.153894137195163
211,C=CC[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3C=C[C@@]21C,4.960695801635776
212,COc1ccc(-n2nc(C(N)=O)c3c2C(=O)N(c2ccc(N4CCCCC4=O)cc2)CC3)cc1,4.808159312242848
213,COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@H]2C[C@@H](OC(=O)c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC,5.389508259062202
214,NS(=O)(=O)c1cc(C(=O)O)c(NCc2ccco2)cc1Cl,5.122868457504898
215,C=CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)/C(=N\O)c3csc(N)n3)[C@H]2SC1,5.149903957931635
216,Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1,5.2735219544419305
217,CN(C)CCc1c[nH]c2ccc(Cn3cncn3)cc12.O=C(O)c1ccccc1,5.312479404378019
218,CN(C)C(=O)Oc1ccc[n+](C)c1.[Br-],4.866997173471223
219,Cn1cc[nH]c1=S,4.231474482204215
220,Cc1ccccc1N1C(=O)c2cc(S(N)(=O)=O)c(Cl)cc2NC1C,4.8112581911042565
221,CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C)cc3)C[C@@]21C,5.504795166096621
222,Nc1nc2ccc(OC(F)(F)F)cc2s1,4.52550482602606
223,CO[C@H]1O[C@@H]2O[C@]3(C)CC[C@H]4[C@H](C)CC[C@@H]([C@H]1C)[C@]42OO3,4.777336577348512
224,COc1cnc(NS(=O)(=O)c2ccc(N)cc2)nc1,4.605453418232591
225,CCCNC(C)C(=O)Nc1ccccc1C,4.3601682397966535
226,C[C@]12CC(=O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO,4.676743247721021
227,CC(=O)N[C@@H](CS)C(=O)O,4.181695525133897
228,C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@@]21C,5.460203332140381
229,COc1ccc2cc([C@H](C)C(=O)[O-])ccc2c1.[Na+],4.567447036402925
230,CC(=O)Oc1ccccc1C(=O)Nc1ncc([N+](=O)[O-])s1,4.689084240390185
231,CC1(C)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,4.496101500770349
232,CCCCCCCCCCC[C@@H](C[C@@H]1OC(=O)[C@H]1CCCCCC)OC(=O)[C@H](CC(C)C)NC=O,5.431610984390149
233,O=c1ncnc2[nH][nH]cc1-2,4.261956981408103
234,O=c1[nH]cnc2[nH]ncc12.[Na+],4.228550362620391
235,COc1cc(C(=O)NS(=O)(=O)c2ccccc2C)ccc1Cc1cn(C)c2ccc(NC(=O)OC3CCCC3)cc12,4.97555534990749
236,CC(C)Cc1ccc(C(C)C(=O)O)cc1,4.520033565386287
237,CCCSc1ccc2nc(NC(=O)OC)[nH]c2c1,4.932881526181282
238,NS(=O)(=O)c1cc2c(cc1Cl)N=CNS2(=O)=O,4.290432925479067
239,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C,5.092107009697589
240,NC(=O)N/N=C/c1ccc([N+](=O)[O-])o1,4.888281847212896
241,CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1,4.767799689756522
242,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,4.7469404889082885
243,C[C@@H]1CC[C@H]2[C@@H](C)C(=O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@]32OO4,4.611711290697986
244,C[C@@H]1CC[C@H]2[C@@H](C)[C@@H](OC(=O)CCC(=O)O)O[C@@H]3O[C@]4(C)CC[C@@H]1[C@@]23OO4,4.658858301599738
245,CC(=O)O.Cc1cc2c(C(C)C)c(O)c(O)c(C=O)c2c(O)c1-c1c(C)cc2c(C(C)C)c(O)c(O)c(C=O)c2c1O,4.440787239678407
1103,CC(=O)O.Cc1cc2c(C(C)C)c(O)c(O)c(C=O)c2c(O)c1-c1c(C)cc2c(C(C)C)c(O)c(O)c(C=O)c2c1O,4.440787239678407
246,CN(C)CCc1c[nH]c2ccc(C[C@H]3COC(=O)N3)cc12,4.989625063448729
247,Cc1cn([C@@H]2C[C@@H](O)[C@H](CO)O2)c(=O)[nH]c1=O,4.522900369403729
248,Oc1ccc(OCc2ccccc2)cc1,4.519873687213936
249,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)O)C(C)(C)CCC1,5.04672720649857
250,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,4.634212146236193
251,O=C1[C@H](CC[C@H](O)c2ccc(F)cc2)[C@@H](c2ccc(O)cc2)N1c1ccc(F)cc1,5.3453399806530495
252,CN(CCOc1ccc(NS(C)(=O)=O)cc1)CCc1ccc(NS(C)(=O)=O)cc1,5.269882988312228
253,COC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc2nonc12,5.096934333945221
254,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CCC2=O,4.914414391405341
255,Nc1nc(=O)[nH]cc1F,4.222150200109624
256,CCOC(=O)O[C@]1(C(=O)OCCl)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,4.630658365442969
257,NCCCCCC(=O)O,4.321911764382818
258,CC(=O)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,4.798329791203594
259,Cn1c(=O)c2[nH]cnc2n(C)c1=O.Cn1c(=O)c2[nH]cnc2n(C)c1=O.NCCN,4.387692003375852
260,CCC(C)(C)c1ccc(CC(C)CN2C[C@H](C)O[C@H](C)C2)cc1.Cl,4.650466914818198
261,O=C(N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,4.706652497001858
262,CCN(CC)C(=S)SSC(=S)N(CC)CC,4.741686110561714
263,Nc1ccc(O)c(C(=O)O)c1,4.8485511617306205
264,CC(C)[N+]1(C)C2CCC1CC(OC(=O)C(CO)c1ccccc1)C2.[Br-],4.827919127406421
265,CCC(=O)OCC(=O)[C@@]1(OC(=O)CC)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,4.904146017670193
266,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3C(=O)C[C@]2(C)[C@@]1(O)C(=O)CO,4.569018434134048
267,CCCCC(=O)O[C@]1(C(=O)CO)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,4.891871334602765
268,O=C(C1CCCCC1)N1CC(=O)N2CCc3ccccc3C2C1,5.017459774905811
269,CS(=O)(=O)OCCCCOS(C)(=O)=O,4.48391860866993
270,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)n1,4.325101929361528
271,NC(=O)N1c2ccccc2C=Cc2ccccc21,4.679494542757611
272,C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO,4.8117149005197515
273,CC1(C)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,4.520762477286093
274,O=c1[nH]cnc2c1ncn2[C@H]1CC[C@@H](CO)O1,4.37616904768886
275,CCCC(CCC)C(=O)O.CCCC(CCC)C(=O)[O-].[Na+],4.997758631318742
276,CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,4.74511325643204
277,Nc1ccn([C@@H]2CS[C@H](CO)O2)c(=O)n1,4.424610662017519
278,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,5.133676875703857
279,O=C(O)c1ccc(-n2nc(-c3ccccc3O)nc2-c2ccccc2O)cc1,5.213496826591895
280,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3cc(C(C)(C)C)nn3-c3ccc4ncccc4c3)c(F)c2)ccn1,5.7977635079941905
281,CN1C(C(=O)Nc2ccccn2)=C(O)c2ccccc2S1(=O)=O,5.0735430817718274
282,Cc1cnc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc2)cn1,5.026054421319714
283,COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,5.0476174039563375
284,CC(C)(C)C(=O)OCOP(=O)(COCCn1cnc2c(N)ncnc21)OCOC(=O)C(C)(C)C,4.612557293468841
285,Nc1ccn([C@H]2CC[C@@H](CO)O2)c(=O)n1,4.395929932703371
286,Cn1cnc([N+](=O)[O-])c1Sc1ncnc2nc[nH]c12,5.1303211980328225
287,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,4.985642680232667
288,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21CC,5.2196692801775715
2525,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21CC,5.2196692801775715
289,Cc1ccc(C)c(OCCCC(C)(C)C(=O)O)c1,4.505303163029591
290,CC1Cc2ccccc2N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,5.072038618114936
291,C[C@H]1C[C@H]2[C@@H]3CC[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@H]2[C@@]2(C)C=CC(=O)C=C12,4.559411830686088
292,Cc1cnc(NC(=O)C2=C(O)c3ccccc3S(=O)(=O)N2C)s1,4.924594489526429
293,O=S(=O)([O-])CCS.[Na+],4.315419398406535
294,COc1ccccc1OCC(O)COC(N)=O,4.738457710422594
295,CCCc1nc2c(C)cc(-c3nc4ccccc4n3C)cc2n1Cc1ccc(-c2ccccc2C(=O)O)cc1,5.601471351179175
296,c1ccc2[nH]c(-c3cscn3)nc2c1,4.583461224760285
297,COc1ccccc1OCC(O)CO,4.557313713580058
298,Cc1ccnc2c1NC(=O)c1cccnc1N2C1CC1,4.784602576174075
299,COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,5.016965319913085
300,CCN(CC)CC#CCOC(=O)C(O)(c1ccccc1)C1CCCCC1,5.121283583504871
301,O=C([O-])C[C@H](O)C[C@H](O)C=Cc1c(C2CC2)nc2ccccc2c1-c1ccc(F)cc1.O=C([O-])C[C@H](O)C[C@H](O)C=Cc1c(C2CC2)nc2ccccc2c1-c1ccc(F)cc1.[Ca+2],5.966680000130692
302,NC(=O)c1cnccn1,4.274115888983184
303,O=C(O)/C=C/C(=O)O.OCCOCCN1CCN(C2=Nc3ccccc3Sc3ccccc32)CC1.OCCOCCN1CCN(C2=Nc3ccccc3Sc3ccccc32)CC1,6.027644385402141
304,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)OCOC(=O)C(C)(C)C)=C(/C=C\c3scnc3C)CS[C@H]12)c1csc(N)n1,4.634079549487119
305,Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1,4.462752417724213
306,CN(C)CC/C=C1/c2ccccc2Sc2ccc(Cl)cc21,4.827449905039451
307,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(=O)C3=C(O)c4c(O)cccc4[C@@](C)(O)[C@H]3[C@H](O)[C@@H]12,5.716580125339799
308,Nc1nc(=S)c2[nH]cnc2[nH]1,4.317720479797606
309,S=P(N1CC1)(N1CC1)N1CC1,4.477803020410963
310,CCc1cc(C(N)=S)ccn1,4.346466608437909
311,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1C(F)(F)F,4.526666033452587
312,Nc1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)n1,4.547864956984666
313,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O,4.7469404889082885
314,COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@@H](c6cccs6)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O,5.42976964555262
315,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c5c(nc6cc(C)ccn65)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,4.740740204669709
316,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,4.5148970692552
317,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCC[C@@H]21,5.17921969066035
318,CC(C)OC(=O)C(C)(C)Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1,4.753734651436739
319,COc1ccccc1OCC(O)CN1CCN(CC(=O)Nc2c(C)cccc2C)CC1,4.895788123898685
320,CN/C(=C\[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1.Cl,5.05980918068772
321,Cc1cnc(C(=O)O)c[n+]1[O-],4.258306482153458
322,Nc1nc2c(ncn2COCCO)c(=O)[nH]1,4.614494472125358
323,COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1[N+](=O)[O-],4.990931286868131
324,Cl.N=C(N)NC(=O)c1nc(Cl)c(N)nc1N,5.231424185340945
325,CCS(=O)(=O)N1CC(CC#N)(n2cc(-c3ncnc4[nH]ccc34)cn2)C1,4.721060011054755
326,CCOC(=O)C1=C(COCCN)NC(C)=C(C(=O)OC)C1c1ccccc1Cl.O=S(=O)(O)c1ccccc1,5.128017889091346
327,Oc1c(Cl)cc(Cl)c2cccnc12,5.101025306270683
328,O=NN(CCCl)C(=O)NC1CCCCC1,4.643745300633267
329,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@H]3[C@H](CC[C@@]21C)[C@@]1(C)CC[C@@H](O)C[C@H]1C[C@H]3O,5.092106998031548
330,CN/C(=N\C#N)NCCSCc1nc[nH]c1C,4.611488526726296
331,CN1CCC[C@@H]1CCO[C@](C)(c1ccccc1)c1ccc(Cl)cc1.O=C(O)/C=C/C(=O)O,4.9836511269418935
332,O=c1c(-c2ccc(O)cc2)coc2cc(O)ccc12,4.922385393450659
333,Cc1cc(=O)[nH]c(=S)[nH]1,4.3253628947368
334,NNC(=O)c1ccncc1,4.205461776219588
335,C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,4.5469977721567325
336,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1CCC[C@H]1C(=O)O.O=C(O)/C=C\C(=O)O,4.859837994237312
337,CC1=CC(=O)c2ccccc2C1=O,4.266546840142393
338,CN(C)C(=N)NC(=N)N.Cl,4.541166539434391
339,COc1c2occc2cc2ccc(=O)oc12,4.8580189870351855
340,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1.O=[N+]([O-])O,5.219352867484879
341,CCC1(c2ccccc2)C(=O)NCNC1=O,4.179973505249169
342,Cc1cccc(C)c1NC(=O)CN1CCCC1=O,4.552162874197688
343,O=C(NCCO[N+](=O)[O-])c1cccnc1,4.603233492880962
344,CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1.O=C(O)CC(O)(CC(=O)O)C(=O)O,5.244806893275378
1107,CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1.O=C(O)CC(O)(CC(=O)O)C(=O)O,5.244806893275378
345,C[N+]1(C)[C@H]2C[C@H](OC(=O)[C@H](CO)c3ccccc3)C[C@@H]1[C@H]1O[C@@H]21.[Br-],4.744063195195576
346,CCCc1cc(=O)[nH]c(=S)[nH]1,4.391054043907911
347,Cc1nnc(C(=O)NC(C)(C)c2nc(C(=O)NCc3ccc(F)cc3)c(O)c(=O)n2C)o1,4.937260282238652
348,CCc1nc(N)nc(N)c1-c1ccc(Cl)cc1,5.134951059449506
349,CC1=C(CC(=O)O)c2cc(F)ccc2/C1=C\c1ccc(S(C)=O)cc1,4.567888119814915
350,COc1cc([C@H]2Oc3cc([C@H]4Oc5cc(O)cc(O)c5C(=O)[C@@H]4O)ccc3O[C@@H]2CO)ccc1O,5.358195403946564
351,COc1cc(C2Oc3ccc(C4Oc5cc(O)cc(O)c5C(=O)C4O)cc3OC2CO)ccc1O,5.358195340893573
352,COC1=C[C@@H]2[C@@H]3Cc4ccc(OC)c(O)c4[C@]2(CCN3C)CC1=O,4.775131193497586
353,CNCC(O)c1ccc(O)cc1,4.474147509998488
354,Cc1coc2c1C(=O)C(=O)c1c-2ccc2c(C)cccc12,4.912976895465576
355,Cc1coc2c1C(=O)C(=O)c1c-2ccc2c1CCCC2(C)C,4.936015374099467
356,C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3c(-c4ccc(OCCO)c(OCCO)c4)oc4cc(OCCO)cc(O)c4c3=O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,5.314308306026726
357,C[C@H]1[C@H](C)C[C@@H](C(=O)O)C2CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]21,4.774050548831161
358,COC(=O)[C@H]1[C@@H](O)CC[C@H]2CN3CCc4c([nH]c5ccccc45)[C@@H]3C[C@@H]21.Cl,5.539494146549474
359,NC(Cc1c[nH]c2ccc(O)cc12)C(=O)O,4.95683864575876
360,O=C1c2c(O)cccc2[C@H]([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c2cc(CO)cc(O)c21,5.668833018357191
361,CC1(C)[C@@H](O[C@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O[C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)CC[C@@]2(C)[C@H]1CC[C@]1(C)[C@@H]2C(=O)C=C2[C@@H]3C[C@@](C)(C(=O)O)CC[C@]3(C)CC[C@]21C.N,4.6047559361556285
2408,CC1(C)[C@@H](O[C@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O[C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)CC[C@@]2(C)[C@H]1CC[C@]1(C)[C@@H]2C(=O)C=C2[C@@H]3C[C@@](C)(C(=O)O)CC[C@]3(C)CC[C@]21C.N,4.6047559361556285
362,CCCC[N+]1(C)[C@H]2C[C@H](OC(=O)[C@H](CO)c3ccccc3)C[C@@H]1[C@H]1O[C@@H]21.[Br-],4.947082702913157
363,COc1ccc(-c2cc(=O)c3c(O)cc(O)cc3o2)cc1O,5.5885254836120275
364,OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,4.490977377186098
365,OCc1ccc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1,5.051961165703059
366,Oc1cc2c(cc1O)[C@@H]1c3ccc(O)c(O)c3OC[C@]1(O)C2,5.286886169074393
367,O=C1Nc2ccccc2/C1=C1\Nc2ccccc2C1=O,5.075937994802638
368,C[N+](C)(C)C[C@H](O)CC(=O)[O-],4.307667879338448
369,C[C@@H]1O[C@@H](O[C@H]2[C@H](Oc3cc(O)c(C(=O)CCc4ccc(O)cc4)c(O)c3)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,4.855526466133821
370,OC[C@H]1O[C@@H](Oc2cc(O)cc(/C=C/c3ccc(O)cc3)c2)[C@H](O)[C@@H](O)[C@@H]1O,5.141446137173654
371,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,5.297389097852349
372,OC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,4.490977377186098
373,OC[C@H]1O[C@@H](OCCc2ccc(O)cc2)[C@H](O)[C@@H](O)[C@@H]1O,5.07705214500152
374,COc1cc2c(cc1OC)-c1cc3ccc(OC)c(OC)c3c[n+]1CC2.[Cl-],4.766473853224355
375,CCCN[C@H]1CCc2nc(N)sc2C1.Cl.Cl.O,4.5685209270793425
376,CN1C(=O)CCS(=O)(=O)C1c1ccc(Cl)cc1,4.324177831020194
377,CCOc1nc2cccc(C(=O)OC(C)OC(=O)OC3CCCCC3)c2n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,5.146427691364401
378,O=C[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,4.36942957205118
379,O=C[C@H](O)[C@@H](O)[C@H](O)CO,4.289427343337675
380,C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(OC)ccc4[C@H]3CC[C@@]21C,5.381244715387059
381,COc1ccccc1N1CCN(CC(O)COc2cccc3ccccc23)CC1,4.910851004800218
382,COc1ccc([C@H]2CNC(=O)C2)cc1OC1CCCC1,4.924234278058574
383,CN1[C@H]2CC[C@@H]1C[C@H](OC(=O)C(CO)c1ccccc1)C2.CN1[C@H]2CC[C@@H]1C[C@H](OC(=O)C(CO)c1ccccc1)C2.O.O=S(=O)(O)O,5.258049379774322
384,O=C(Nc1c(Cl)cncc1Cl)c1ccc(OC(F)F)c(OCC2CC2)c1,5.163390841070626
385,COc1cc2nccc(Oc3ccc(NC(=O)NC4CC4)c(Cl)c3)c2cc1C(N)=O,4.993479212276812
386,O=C(O)CCCC[C@@H]1SC[C@@H]2NC(=O)N[C@H]12,4.6186519731485145
387,CC(=O)OCC(=O)[C@@]1(O)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,4.540797031219977
388,C#C[C@]1(OC(C)=O)CC[C@H]2[C@@H]3CCC4=C[C@@H](OC(C)=O)CC[C@@H]4[C@H]3CC[C@@]21C,4.996745878879878
389,CNCC[C@@H](Oc1ccccc1C)c1ccccc1.Cl,4.528837572954226
390,C1N2CN3CN1CN(C2)C3,4.30931068532432
391,CCOC(=O)CC(=O)N1CCSC1COc1ccccc1OC,5.003895632618272
392,CC1CCc2c(N3CCC(O)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,4.96616514391348
393,CN(C)CCC=C1c2ccccc2CCc2ccccc21.Cl,4.591369358346549
394,Cc1c(C(=O)Nc2ccc(N3C[C@H](C)O[C@H](C)C3)nc2)cccc1-c1ccc(OC(F)(F)F)cc1,5.010534098079669
395,CCCCCCOC(=O)/N=C(/N)c1ccc(NCc2nc3cc(C(=O)N(CCC(=O)OCC)c4ccccn4)ccc3n2C)cc1,5.2766509355567734
396,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)OCOC(=O)C(C)(C)C)=C(SC3CN(C4=NCCS4)C3)[C@H](C)[C@H]12,4.56928087297401
397,CCN(CC)Cc1ccc2cc(COC(=O)Nc3ccc(C(=O)NO)cc3)ccc2c1.Cl.O,4.938616811750244
398,O=c1ccc2ccc(O)c(O)c2o1,5.021447393202038
399,O.O=P1(N(CCCl)CCCl)NCCCO1,4.437091697704425
400,Cc1cc(Nc2cc(CN3CCOCC3)c3nc(C)c(Cc4ccc(Cl)cc4F)n3n2)[nH]n1,5.573745338181352
401,CC(C)C[C@H](NC(=O)CNC(=O)c1cc(Cl)ccc1Cl)B(O)O,4.789211486189338
402,Clc1ccc2c(c1)CCc1cccnc1C2=C1CCNCC1,5.029390536274272
403,Cc1ncc([N+](=O)[O-])n1CC(O)CCl,4.791036498122697
404,CCN(CC)CC#CCOC(=O)C(O)(c1ccccc1)C1CCCCC1.Cl,5.144424258854036
405,CC(C)C[C@H](NC(=O)CNC(=O)c1cc(Cl)ccc1Cl)B1OC(=O)CC(CC(=O)O)(C(=O)O)O1,4.3108444665001215
406,CC[C@H](C)[C@H]1O[C@]2(CC[C@@H]1C)C[C@@H]1C[C@@H](C/C=C(\C)[C@@H](O[C@H]3C[C@H](OC)[C@@H](O[C@H]4C[C@H](OC)[C@@H](O)[C@H](C)O4)[C@H](C)O3)[C@@H](C)/C=C/C=C3\CO[C@@H]4[C@H](O)C(C)=C[C@@H](C(=O)O1)[C@]34O)O2,4.540308284026949
407,Nc1ccc(S(N)(=O)=O)cc1,4.339021769874117
408,CNC(=O)CN1CCC(Oc2cc3c(Nc4cccc(Cl)c4F)ncnc3cc2OC)CC1,6.608229740318302
409,COc1cc(Nc2ncc(F)c(Nc3ccc4c(n3)NC(=O)C(C)(C)O4)n2)cc(OC)c1OC.O=S(=O)(O)c1ccccc1,6.389231047704984
410,C[C@]12CC[C@H]3[C@@H](CCC4=C(O)C(=O)CC[C@@]43C)[C@@H]1CCC2=O,4.858027417850053
411,CCc1c2c(nc3ccc(OC(=O)N4CCC(N5CCCCC5)CC4)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC.Cl.O.O.O,5.182492211465464
412,N#CCNC(=O)c1ccc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)cc1,4.561973525695462
413,Cc1cc(=O)oc2cc(O)ccc12,4.831170381992683
414,O=c1ccc2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)cc2o1,5.155338455217455
415,N#C[C@H](O[C@@H]1O[C@H](CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O)c1ccccc1,5.1100435123352135
416,C=C1CC[C@H]2[C@@](C)(CC[C@@H](O)[C@@]2(C)CO)[C@@H]1C/C=C1/C(=O)OCC1O,4.778772637710569
417,O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,5.331135278364066
418,OC[C@H]1O[C@@H](Oc2ccc(O)cc2)[C@H](O)[C@@H](O)[C@@H]1O,5.0379174834370986
419,CC(C)Oc1ccc2c(=O)c(-c3ccccc3)coc2c1,4.954562486304409
