smiles,name
c1(ccc(cc1)C(F)(F)F)NC(=O)/C(=C(/C)\\O)/C#N,965
[C@@H]12[C@]3([C@H]([C@@H]([C@@](C[C@H]([C@]1(C)[C@@H](CC3)C)OC(=O)CSC(C)(CNC(=O)[C@@H](C(C)C)N)C)(C=C)C)O)C)CCC2=O.Cl,966
CCCCCCCCCCCCCCCC[N+](C)(C)C.[Br-],967
C1(=O)C=C2[C@](C=C1)([C@@]1([C@@H](C[C@@H]2F)[C@H]2[C@](C[C@@H]1O)([C@](CC2)(C(=O)COC(=O)C)OC(=O)CCC)C)F)C,968
c1c(ccc(c1)/N=N/Nc1ccc(cc1)C(=N)N)C(=N)N.OC(=O)CNC(=O)C.OC(=O)CNC(=O)C,969
c1ccc2c(c1)[nH]c(=O)n2C1=CCN(CC1)CCCC(=O)c1ccc(cc1)F,970
c1c(ccc(c1)Cn1c(cnc1CCCC)/C=C(/C(=O)O)\\Cc1sccc1)C(=O)O.CS(=O)(=O)O,971
c1c(ccc(c1)OCC(CNC(C)C)O)CCC(=O)OC.Cl,972
c1ccccc1CCN1CCC2(CC1)CNC(=O)O2.Cl,973
C1=C[C@]2(C(=CC1=O)[C@H](C[C@@H]1[C@@]2([C@H](C[C@]2([C@H]1C[C@H]([C@@]2(C(=O)CO)O)C)C)O)F)F)C,974
C1C(=O)C=C2[C@](C1)([C@@]1([C@@H](CC2)[C@H]2[C@](C[C@@H]1O)([C@]1([C@@H](C2)OC(O1)(C)C)C(=O)CCl)C)F)C,975
C1=C[C@]2(C(=CC1=O)[C@H](C[C@@H]1[C@@]2([C@H](C[C@]2([C@H]1C[C@@H]([C@@]2(C(=O)CCl)OC(=O)CC)C)C)O)F)F)C,976
c1(ccc(cc1)C(C(N1CCC(CC1)Cc1ccccc1)C)O)O.c1(ccc(cc1)C(C(N1CCC(CC1)Cc1ccccc1)C)O)O.C(=O)([C@@H]([C@H](C(=O)O)O)O)O,977
c1(ccc(cc1)CCOCC1CC1)OC[C@H](CNC(C)C)O.Cl,978
C(N1CCN(CC1)Cc1c(c(c(cc1)OC)OC)OC)(c1ccc(cc1)F)c1ccc(cc1)F.Cl.Cl,979
C1(=Nc2c(Oc3c1cc(cc3)Cl)cccc2)N1CCN(CC1)C.C(CC(=O)O)C(=O)O,980
Cl.c1c(ccc(c1)OCCCN1CCOCC1)OCCCC,981
C1(=C(CCCC1(C)C)C)/C=C/C(=C/C=C/C(=C/COC(=O)C)/C)/C,982
[C@@H]1([C@@H]([C@H]([C@H](C[C@]1(O)CO)NC(CO)CO)O)O)O,983
N1(c2ccccn2)CCN(CC1)CCCC(=O)c1ccc(cc1)F,984
c1(c2c(oc1CC)cccc2)C(=O)c1cc(c(c(c1)Br)O)Br,985
c1c(ccc(c1)OCCOCC[N+](Cc1ccccc1)(C)C)C(CC(C)(C)C)(C)C.[Cl-],986
c1(ccc(cc1)C(=O)OCC)N,987
c1cccc(c1)C(=O)O,988
N12[C@@H]([C@@H](C2=O)NC(=O)Cc2ccccc2)SC([C@@H]1C(=O)[O-])(C)C.[Na+],989
c1c(ccc(c1)C(=O)NCCc1ccc(cc1)OC(C)(C)C(=O)O)Cl,990
c1(c(ccc(c1)O)Cl)C,991
c12c(C(=O)C(=C(C1=O)CC1CCC(CC1)C(C)(C)C)O)cccc2,992
c1ccc2c(c1)c(=O)cc(o2)C(=O)O,993
c1c(ccc(c1)OC(C(=O)O)(C)C)Cl,994
C(CS)N.Cl,995
[C@H]([C@H](CO)O)(CO)O,996
[C@@H]1(/C=C(\\[C@H](C/C=C/C=C(/C(=O)O[C@@H](C/C=C(\\C=C(/[C@@H]1O[C@@H]1OC([C@H]([C@@H]([C@@H]1O)O)OC(=O)C(C)C)(C)C)\\C)/C)[C@@H](C)O)\\CO[C@H]1[C@H]([C@H]([C@@H]([C@H](O1)C)OC(=O)c1c(c(c(c(c1O)Cl)O)Cl)CC)O)OC)O)/C)CC,997
[C@@]12([C@H]([C@H]3[C@](C[C@@H]2O)([C@@](CC3)(OC(=O)C)C(=O)C)C)C[C@@H](C2=CC(=O)C=C[C@]12C)C)F,998
[C@@H]1(CO[C@H]2[C@@H]1OC[C@H]2O)O,999
c1(Oc2cc(c(cc2)O)I)c(cc(cc1I)C[C@@H](C(=O)[O-])N)I.[Na+],1000
C1(=O)O[C@@H](C[C@H](C1)O)CC[C@@H]1[C@H]2[C@@H](OC(=O)[C@H](CC)C)CCC=C2C=C[C@@H]1C,1001
c1(c(cccc1C)C)OCC(C)N.Cl,1002
n1c2cc(ccc2ccc1/C=C/c1cc([C@H](SCC2(CC2)CC(=O)[O-])CCc2c(C(O)(C)C)cccc2)ccc1)Cl.[Na+],1003
c1(c(nc(o1)CCC(=O)O)c1ccccc1)c1ccccc1,1004
c1(cc(c(cc1)N)OCCCC)C(=O)OCCN(CC)CC.Cl,1005
c1cccc(c1)C(CCN(C)C)c1ncccc1.C(=O)(/C=C\\C(=O)O)O,1006
[C@H]1([C@@H](C(=O)OC1)CC)Cc1n(cnc1)C.Cl,1007
[C@H]12N([C@H](C(S2)(C)C)C(=O)[O-])C(=O)[C@H]1NC(=O)[C@@H](c1ccccc1)NC(=O)N1C(=O)C(=O)N(CC1)CC.[Na+],1008
c1c(ccc(c1)C(=O)C(CN1CCCCC1)C)C.Cl,1009
C(=O)(CCC(=O)O)O.O1CCc2c1c(cc(c2N)Cl)C(=O)NC1CCN(CC1)CCCOC,1010
[Na+].C(=O)(Cc1c(c(ccc1)C(=O)c1ccc(cc1)Br)N)[O-],1011
c1(c(cc(cc1O)O)O)C(=O)CC,1012
c1ccccc1[C@H]1[C@@H](C1)N.Cl.*,1013
c1(ccc(cc1)N)S(=O)(=O)Nc1ccc(nn1)OC,1014
ClCCN(C)CCCl.Cl,1015
N12C(c3c(Cc4c1cccc4)cccc3)CN=C2N.Cl,1016
c1(ccc2c(c1)c(c(n2Cc1ccc(cc1)OCCN1CCCCCC1)c1ccc(cc1)O)C)O.CC(=O)O,1017
c1c(cc2c(c1)c(=O)c(co2)c1ccc(cc1)O)OC1O[C@@H]([C@H]([C@@H]([C@H]1O)O)O)CO,1018
c1(ccc2c(c1)c(c(n2CC(=O)O)C)Cc1ccc2c(n1)cccc2)F,1019
Cl.c1c(cc(c(c1)OC)OC)C(CCCN(C)CCc1ccc(c(c1)OC)OC)(C#N)C(C)C,1020
c1c(ccc(c1F)Sc1ccc2n(n1)cnc(=O)c2c1c(cccc1Cl)Cl)F,1021
c1(c2c(nc3c1ccc(c3)Cl)ccc(c2)OC)NC(CCCN(CC)CC)C.Cl.Cl,1022
C(N(C)C(=O)CN(CC(=O)N(C(C)(Cc1ccccc1)C)C)CCO)(C)(Cc1ccccc1)C,1023
c1cccc(n1)C(CCN(C)C)c1ccc(cc1)Cl.C(=O)(/C=C\\C(=O)O)O,1024
n1c(c(cn(c1=O)[C@H]1O[C@H](SC1)CO)F)N,1025
c1(cn(c(=O)[nH]c1=O)[C@@H]1O[C@@H]([C@H](C1)O)CO)I,1026
C1(=O)C[C@H]([C@@H]([C@H]1CCCCCCC(=O)O)CCC(=O)C(CCCC)(F)F)O,1027
c1c(ccc(c1)C(c1c(cccc1)Cl)C(Cl)Cl)Cl,1028
C1(=C(C(C(=C(N1)C)C(=O)OC)c1ccccc1[N+](=O)[O-])C(=O)OCC(C)C)C,1029
C1=C[C@]2(C(=CC1=O)CC[C@@H]1[C@@H]2[C@H](C[C@]2([C@H]1CC[C@@]2(C(=O)CO)O)C)O)C,1030
[C@@H]1([C@H]([C@@H]([C@@H]([C@@H]([C@H]([C@H](/C=C/C=C(/C(=O)NC2=C3C(=NC4(N3)CCN(CC4)CC(C)C)c3c(C2=O)c(c(c2c3C(=O)[C@@](O/C=C/[C@@H]1OC)(O2)C)C)O)\\C)C)O)C)O)C)OC(=O)C)C,1031
c1(c2c(c3c(c1O)c1c(c(c3O)C)O[C@@](C1=O)(O/C=C/[C@@H]([C@H]([C@H]([C@@H]([C@@H]([C@@H]([C@H]([C@H](/C=C/C=C(\\C(=O)N2)/C)C)O)C)O)C)OC(=O)C)C)OC)C)O)/C=N/N1CCN(CC1)C,1032
c1(c2c(c3c(c1O)c1c(c(c3O)C)O[C@@](C1=O)(O/C=C/[C@@H]([C@H]([C@H]([C@@H]([C@@H]([C@@H]([C@H]([C@H](/C=C/C=C(\\C(=O)N2)/C)C)O)C)O)C)OC(=O)C)C)OC)C)O)/C=N/N1CCN(CC1)C1CCCC1,1033
C1C(=O)C=C2[C@](C1)([C@@H]1[C@@H]([C@@H](C2)SC(=O)C)[C@H]2[C@](CC1)([C@]1(CC2)OC(=O)CC1)C)C,1034
c1(cc(c2c(c1)O[C@@H]([C@H](C2=O)O)c1cc(c(cc1)O)O)O)O,1035
c1ccc2c(c1)c(ccc2)CN(C)C/C=C/C#CC(C)(C)C,1036
c12c(cc(c(c1)OC)C(=O)NCC1N(CCC1)CC=C)nn[nH]2.Cl,1037
c1cnc2c(n1)c(c(cc2)NC1=NCCN1)Br.[C@@H]([C@H](C(=O)O)O)(O)C(=O)O,1038
c1ccnc(n1)N1CCN(CC1)CCCCN1C(=O)CC2(CC1=O)CCCC2.Cl,1039
c12c(cc(cc1OC(=O)C)C(=O)O)C(=O)c1c(C2=O)c(ccc1)OC(=O)C,1040
c1ccc(c(c1)OCCN[C@H](C)Cc1cc2c(c(c1)C(=O)N)N(CC2)CCCO)OCC(F)(F)F,1041
[C@H]1([C@H]([C@@]([C@@H](O1)n1c(=O)[nH]c(=O)cc1)(C)F)O)CO[P@@](=O)(N[C@H](C(=O)OC(C)C)C)Oc1ccccc1,1042
c1(cc(cc(c1)NC(=O)Cc1ccc(cc1)OC(C(=O)[O-])(C)C)C)C.[Na+],1043
c1c(ccc(c1)OC(C(=O)OCCOC(=O)c1cccnc1)(C)C)Cl,1044
C(=O)(c1c(cccc1)Nc1cc(ccc1)C(F)(F)F)O,1045
c1([C@H]2S/C(=C(/n3ccnc3)\\C#N)/SC2)c(cc(cc1)Cl)Cl,1046
c1(C(=O)NCC(NC(=O)c2cccnc2)C)cccnc1,1047
c12c(cc(cc2)NC(=O)c2ccc(cc2)C(=O)O)C(CCC1(C)C)(C)C,1048
c12c([nH]cc1CCCCN1CCN(CC1)c1cc3c(cc1)oc(c3)C(=O)N)ccc(c2)C#N.Cl,1049
[C@H]12[C@H](CN([C@@H]1C(=O)N[C@@H](CCC)C(=O)C(=O)NC1CC1)C(=O)[C@H](C(C)(C)C)NC(=O)[C@@H](NC(=O)c1nccnc1)C1CCCCC1)CCC2,1050
c1ccc2c(c1O)C(=O)C1=C([C@]3([C@@H]([C@H]([C@@H]1[C@H]2C)O)[C@@H](C(=C(C3=O)C(=O)N)O)N(C)C)O)O.c1ccc2c(c1O)C(=O)C1=C([C@]3([C@@H]([C@H]([C@@H]1[C@H]2C)O)[C@@H](C(=C(C3=O)C(=O)N)O)N(C)C)O)O.Cl.O.CCO.Cl,1051
c1c(ccc(c1)c1cc(nc(n1)N)O[C@H](c1ccc(cc1n1nc(cc1)C)Cl)C(F)(F)F)C[C@@H](C(=O)OCC)N.c1cccc(c1)C(=O)NCC(=O)O,1052
c1(c(cc2c(c1)[C@@]13[C@@H](N2C)[C@]([C@@H]([C@]2([C@@H]1N(CC=C2)CC3)CC)OC(=O)C)(C(=O)OC)O)OC)[C@]1(CC2C=C(CN(C2)Cc2c1[nH]c1c2cccc1)CC)C(=O)OC.C(=O)([C@@H]([C@H](C(=O)O)O)O)O.C(=O)([C@@H]([C@H](C(=O)O)O)O)O,1053
N1(CC(CC1=O)O)CC(=O)N,1054
c1(cc2c(cc1[C@@]1(c3c(c4c([nH]3)cccc4)CCN3C[C@H](C1)C[C@@](C3)(O)CC)C(=O)OC)C13[C@@H](N2C=O)[C@]([C@@H]([C@]2([C@@H]1N(CC3)CC=C2)CC)OC(=O)C)(C(=O)OC)O)OC.S(=O)(=O)(O)O,1055
c1(c(cc(c(c1Nc1ccc(cc1F)I)F)F)OC)NS(=O)(=O)C1(C[C@@H](CO)O)CC1,1056
c1c(ccc(c1)OCC(=O)OCCN(C)C)Cl.Cl,1057
c1c(ccc(c1)/C(=C(/CCCl)\\c1ccccc1)/c1ccccc1)OCCO,1058
C1CC[C@H]2[C@@H](C1)C[C@H](N(C2)C[C@H]([C@@H](NC(=O)c1c(c(ccc1)O)C)CSc1ccccc1)O)C(=O)NC(C)(C)C.OS(=O)(=O)C,1059
Nc1ccc(C(=O)OCCN(CC)CC)c(c1)Cl.Cl,1060
c1cc(c2c(c1)NC(=O)CC2)OCC(CNC(C)(C)C)O.Cl,1061
c1cc(c2c(c1Cl)[C@H]([C@@H]1C(=C([C@]3([C@@H](C1)[C@@H](C(=C(C3=O)C(=O)N)O)N(C)C)O)O)C2=O)O)O.Cl,1062
c12c(/C(=C/CCN(C)C)/c3c(C=C1)cccc3)cccc2.Cl,1063
[C@H]1([C@H](O)C[C@H](NC(=O)c2ccc(cc2)c2ccc(cc2)c2ccc(cc2)OCCCCC)C(=O)N[C@@H]([C@@H](C)O)C(=O)N2[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N3[C@H](C(=O)N1)[C@H]([C@H](C3)C)O)[C@@H](C)O)[C@@H]([C@H](c1ccc(cc1)O)O)O)C[C@H](C2)O)O,1064
c1(ccc(cc1)CCCC(=O)O)N(CCCl)CCCl,1065
c1(cc(cc(c1)C(CNC(C)(C)C)O)OC(=O)N(C)C)OC(=O)N(C)C.Cl,1066
c1ccc2c(c1)Sc1c(N2CC(C)N(C)C)cccc1.Cl,1067
c1(c(cc(c(c1)C(=O)NCCN(CC)CC)OC)N)Cl.Cl,1068
C1C[C@@H](Cc2c1c(ccc2)O)N(CCc1sccc1)CCC,1069
c1cccc(c1)C(CCCN1CCCCC1)(c1ccccc1)O.Cl,1070
[C@H]1([C@@H]([C@H](O[C@H](C1)O[C@H]1[C@H](C[C@@H](O[C@@H]1C)O[C@@H]1C[C@@H]2[C@](CC1)([C@@H]1[C@@H](CC2)[C@@]2([C@]([C@@H](C1)O)([C@H](CC2)C1=CC(=O)OC1)C)O)C)O)C)O[C@@H]1O[C@@H]([C@H]([C@H](C1)O)O)C)O,1071
c1ccc2c(c1)oc(=O)c(c2O)Cc1c(=O)oc2c(c1O)cccc2,1072
c1c(ccc(c1)C(=O)NCCN(CC)CC)N.Cl,1073
c1(c(ccc(c1)C(CNC(CCc1ccccc1)C)O)O)C(=O)N.Cl,1074
c1cc(c(c(c1Cl)Nc1ccccc1C(=O)O[Na])Cl)C,1075
Cl.c1ccc2c(c1C(F)(F)F)nc(cc2[C@H](O)[C@@H]1NCCCC1)C(F)(F)F,1076
c1(c(cc(cc1)C[C@@H](C[C@@H]([C@H](C[C@H](C(=O)NCC(C(=O)N)(C)C)C(C)C)O)N)C(C)C)OCCCOC)OC.c1(c(cc(cc1)C[C@@H](C[C@@H]([C@H](C[C@H](C(=O)NCC(C(=O)N)(C)C)C(C)C)O)N)C(C)C)OCCCOC)OC.C(=O)(/C=C/C(=O)O)O,1077
N1(CCC(CC1)O[C@H](c1ccccn1)c1ccc(cc1)Cl)CCCC(=O)O.c1cc(ccc1)S(=O)(=O)O,1078
C(=O)(/C=C/CN(C)C)Nc1cc2c(ncnc2cc1O[C@@H]1COCC1)Nc1cc(c(cc1)F)Cl,1079
C1NC(=O)[C@H]([C@H](OC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](NC(=O)CNC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@@H](NC1=O)CCCN)C)CC(=O)O)CO)[C@H](CC(=O)O)C)CC(=O)c1ccccc1N)C)NC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@H](Cc1c[nH]c2c1cccc2)NC(=O)CCCCCCCCC)CC(=O)N)CC(=O)O,1080
O.C1(=O)[C@@H]([C@@H]2N1C(=C([C@@H]2C)S[C@@H]1CN[C@@H](C1)CNS(=O)(=O)N)C(=O)O)[C@@H](C)O,1081
c1cc(ccc1)[C@@H](CCN(C(C)C)C(C)C)c1cc(ccc1OC(=O)C(C)C)CO.C(=C\\C(=O)O)/C(=O)O,1082
c1(ccc(cc1)F)[C@H]1[C@H](OCCN1Cc1nn(c(=O)[nH]1)P(=O)(O)O)O[C@@H](c1cc(cc(c1)C(F)(F)F)C(F)(F)F)C.CNC[C@@H]([C@H]([C@@H]([C@@H](CO)O)O)O)O.CNC[C@@H]([C@H]([C@@H]([C@@H](CO)O)O)O)O,1083
c1c(cc2c(c1)O[C@@H](CC2)[C@H](CNC[C@@H]([C@H]1CCc2c(O1)ccc(c2)F)O)O)F.Cl,1084
[C@]12([C@@H]3[C@H]([C@@]4([C@](C[C@H]3O)([C@H](CC4)C3=CC(=O)OC3)C)O)CC[C@@]1(C[C@H](C[C@H]2O)O[C@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)C)O)O)O)O)CO.O.O.O.O.O.O.O.O,1085
[C@@H]1([C@@H](C[C@@H](CC1)/C=C(/[C@@H]1[C@@H]([C@H](CC(=O)[C@@H](/C=C(/C[C@@H](C[C@@H]([C@H]2O[C@]([C@@H](C[C@@H]2OC)C)(C(=O)C(=O)N2[C@@H](CCCC2)C(=O)O1)O)OC)C)\\C)CC=C)O)C)\\C)OC)O,1086
n1c(nc(c(c1C(C)C)/C=C/[C@@H](O)C[C@H](CC(=O)[O-])O)c1ccc(cc1)F)N(S(=O)(=O)C)C.n1c(nc(c(c1C(C)C)/C=C/[C@@H](O)C[C@H](CC(=O)[O-])O)c1ccc(cc1)F)N(S(=O)(=O)C)C.[Ca+2],1087
n1cnc(c2c1[nH]cc2)c1cnn(c1)[C@@H](C1CCCC1)CC#N,1088
[C@@H]1([C@@H](C[C@@H]2CC[C@H]([C@@H](C2)OC)OC(=O)C(CO)(CO)C)C)CC(=O)[C@@H](/C=C(/[C@@H](O)[C@H](C(=O)[C@@H](C[C@@H](/C=C/C=C/C=C(/[C@H](C[C@@H]2CC[C@H]([C@](C(=O)C(=O)N3[C@@H](CCCC3)C(=O)O1)(O2)O)C)OC)\\C)C)C)OC)\\C)C,1089
[C@H]1([C@H](CO[C@H]([C@@H]1O)C/C(=C/C(=O)OCCCCCCCCC(=O)O)/C)C[C@@H]1O[C@H]1[C@H]([C@H](C)O)C)O,1090
c1ccc2c(c1)c(c(cc2)C(=O)O)O.c1(c(ccc(c1)C(CNCCCCCCOCCCCc1ccccc1)O)O)CO,1091
n1c(cc([nH]1)C)Nc1cc(nc(n1)/C=C/c1ccccc1)N1CCN(CC1)C.C(=O)([C@@H]([C@H](C(=O)O)O)O)O,1092
c1ccc(nc1)C(CCN(C(C)C)C(C)C)(C(=O)N)c1ccccc1.P(=O)(O)(O)O,1093
C1[C@H](N(CCC1)CCCC)C(=O)Nc1c(cccc1C)C.Cl,1094
c1ccc(cc1)C(=O)c1ccc2n1CCC2C(=O)O,1095
[C@@H]1([C@@H]([C@H]([C@H]([C@H](O1)CO)O)O)O)O[C@H]([C@@H](CO)O)[C@@H](C(=O)CO)O,1096
c1(cc(c(nc1)N)O[C@@H](c1c(ccc(c1Cl)F)Cl)C)c1cn(nc1)C1CCNCC1,1097
NCCO.NCCO.c1(cccc(c1O)c1cc(ccc1)C(=O)O)N/N=C/1\\C(=O)N(N=C1C)c1ccc(c(c1)C)C,1098
c1(cccc(c1O)c1cc(ccc1)C(=O)O)N/N=C/1\\C(=O)N(N=C1C)c1ccc(c(c1)C)C,1099
c1c(c(cc(c1F)C[C@H](CC(=O)N1Cc2n(CC1)c(nn2)C(F)(F)F)N)F)F.O.P(=O)(O)(O)O,1100
c1(cc(ccc1)C(C)C(=O)O[Ca]OC(=O)C(C)c1cccc(c1)Oc1ccccc1)Oc1ccccc1.O.O,1101
[Fe-2](C#N)(N=O)(C#N)(C#N)(C#N)C#N.[Na+].[Na+],1102
c1nccn1CC(c1c(cc(cc1)Cl)Cl)OCc1c2c(sc1)c(ccc2)Cl.[N+](=O)(O)[O-],1103
c1(c(c(c2c(c1C=O)c(c(c(c2)C)c1c(c2c(cc1C)c(c(c(c2C=O)O)O)C(C)C)O)O)C(C)C)O)O.OC(=O)C,1104
c1ccc2c(c1)c(cn2C)CNCC1CCN(CC1)c1ncc(cn1)C(=O)NO.Cl.Cl,1105
n1c[nH]c2c(c1=S)[nH]cn2.O,1106
c1c(c(c2c(c1O)c(=O)cc(o2)c1c(cccc1)Cl)[C@@H]1[C@@H](CN(CC1)C)O)O,1107
c1(ccc(cc1)/C(=C(/CC)\\c1ccccc1)/c1ccccc1)OCCN(C)C.C(=O)(O)CC(CC(=O)O)(C(=O)O)O,1108
C123[C@H]4N(CC1)CC=C[C@@]4(CC)[C@H]([C@]([C@@H]2N(c1c3cc(c(c1)OC)[C@@]1(c2[nH]c3ccccc3c2CCN2C[C@](C[C@@H](C1)C2)(O)CC)C(=O)OC)C)(O)C(=O)OC)OC(=O)C.S(=O)(=O)(O)O,1109
c1(sc(nn1)S(=O)(=O)N)NC(=O)C,1110
C1C(=O)C=C2[C@](C1)([C@@H]1[C@@H](CC2)[C@H]2[C@](CC1)([C@](CC2)(C(=O)C)O)C)C,1111
c1c(c(c(cc1O)C)Cl)C,1112
N12[C@@H]([C@@H](C2=O)NC(=O)/C(=N\\OC)/c2nc(sc2)N)SCC(=C1C(=O)[O-])COC(=O)C.[Na+],1113
c1cc(ccc1C(=O)O)N,1114
C(C(=O)O)(Oc1ccc(cc1)C(=O)c1ccc(cc1)Cl)(C)C,1115
c1cc(ccc1)c1ccc(cc1)C(=O)CCC(=O)O,1116
c1c(ccc(c1)OCCCCCOc1ccc(cc1)C(=N)N)C(=N)N.OCCS(=O)(=O)O.OCCS(=O)(=O)O,1117
c1(ccc2c(c1)nc(n2[Na])[S@@](=O)Cc1ncc(c(c1C)OC)C)OC,1118
c1(c(c(c(nc1)C[S@](=O)c1nc2c([n-]1)ccc(c2)OC)C)OC)C.c1(ncc(c(c1C)OC)C)C[S@](=O)c1nc2c([n-]1)ccc(c2)OC.[Mg+2],1119
c1(oc(cc1)[N+](=O)[O-])/C=N/N1C(=O)OCC1,1120
O([Li])C(=O)CC(CC(=O)O[Li])(O)C(=O)O[Li].O.O.O.O,1121
n1(c2ccccc2)c(=O)c(c(n1C)C)N,1122
c1c(ccc(c1)C(=O)OCC)O,1123
c1(c(c(c(c(c1I)NC(=O)[C@H](C)O)I)C(=O)NC(CO)CO)I)C(=O)NC(CO)CO,1124
N1(CC(=O)NC1=O)/N=C/c1oc(cc1)[N+](=O)[O-],1125
[C@H](CC(C)C)(NC(=O)C)C(=O)O,1126
[C@@H](CCC(=O)N)(NC(=O)C)C(=O)O,1127
c1(Sc2c(c(cc(c2)Cl)Cl)O)c(c(cc(c1)Cl)Cl)O,1128
c1c(cccc1O)O,1129
N(C(=N)N)N.Cl,1130
N1(C(=O)N(CC)CC)CCN(CC1)C.OC(=O)CC(CC(=O)O)(C(=O)O)O,1131
c12c(C(=O)c3c(C1=O)c(ccc3)O)cccc2O,1132
C(c1ccccc1)(C1CCCCC1)(CCN1CCCCC1)O.Cl,1133
c1(c(c(c(cc1)OC)OC)OC)CN1CCNCC1.Cl.Cl,1134
c12c([n-]c(n1)S(=O)Cc1c(c(ccn1)OC)OC)ccc(c2)OC(F)F.[Na+],1135
c1(c(cccc1)O)C(=O)O,1136
c12c(nc3c(s1)cc(=[N+](C)C)cc3)ccc(c2)N(C)C.[Cl-],1137
c1(c(cc(cc1)O)O)CCCCCC,1138
c12N(c3c(Sc1ccc(c2)C(F)(F)F)cccc3)CCCN1CCN(CC1)CCO.Cl.Cl,1139
C(C(=O)NCCCO)(C(CO)(C)C)O,1140
c12c(c(cc(c1O)I)I)cccn2,1141
c12c(c(ccc1Cl)O)nccc2,1142
C1SC(=O)C(C1)NC(=O)C,1143
c1(ccc(cc1)C(=O)O)S(=O)(=O)N,1144
C([N+](=O)[O-])(CO)(CO)Br,1145
C1C2(C(=O)CC(C1)C2(C)C)C,1146
N12[C@@H]([C@@H](C2=O)NC(=O)Cc2cccs2)SCC(=C1C(=O)[O-])COC(=O)C.[Na+],1147
[C@]1([C@@]2([C@@H](CC1)[C@H]1[C@H](CC2)[C@@]2(C(=CC(=O)CC2)C(=C1)Cl)C)C)(OC(=O)C)C(=O)C,1148
C(C1CC[C@](CC1)(C)O)(C)(C)O.O,1149
OC[C@H](O)[C@@H](O)[C@H](O)CO,1150
O(C(=O)N)CC,1151
C1(=C(C(C(=C(N1)C)C(=O)OC(CN(C)CCC(c1ccccc1)c1ccccc1)(C)C)c1cc(ccc1)[N+](=O)[O-])C(=O)OC)C.Cl,1152
N12[C@@H]([C@@H](C2=O)NC(=O)/C(=N\\OCC(=O)O)/c2nc(sc2)N)SCC(=C1C(=O)O)C=C,1153
N12[C@@H]([C@@H](C2=O)NC(=O)Cn2cnnn2)SCC(=C1C(=O)[O-])CSc1sc(nn1)C.[Na+],1154
c12c(c(ccc1[N+](=O)[O-])O)nccc2,1155
c1(S(=O)(=O)Nc2nccs2)ccc(cc1)NC(=O)CCC(=O)O,1156
c1(C(=O)OCCCC)ccc(cc1)O,1157
c1(C(=O)OCCCC)ccc(cc1)N,1158
c1(ccc(cc1)O)O,1159
c1(S(=O)(=O)NC(=O)c2ccccc2)ccc(cc1)N,1160
N12C(=C(CS[C@@H]1[C@@H](C2=O)NC(=O)/C(=N\\OC)/c1occc1)COC(=O)N)C(=O)[O-].[Na+],1161
c1(cc(c(cc1)OC)OC)C(=O)NCc1ccc(cc1)OCCN(C)C.Cl,1162
C1CNCCN1,1163
c12c(Nc3cc(CN(CC)CC)c(cc3)O)ccnc1cc(cc2)Cl.Cl.Cl.O.O,1164
c12n(c(cn2)C=O)CCc2c(C1=C1CCN(CC1)C)cccc2,1165
c1(Cc2c(c(cc(c2Cl)Cl)Cl)O)c(c(cc(c1Cl)Cl)Cl)O,1166
c12c(S(=O)(=O)NC(=N1)C)cc(cc2)Cl,1167
C(=C(c1ccc(cc1)OC)Cl)(c1ccc(cc1)OC)c1ccc(cc1)OC,1168
N1(N(c2ccccc2)C(=O)C(C1=O)CCS(=O)c1ccccc1)c1ccccc1,1169
C1(C(=O)NC(=O)C1)(CC)C,1170
c12C(CNCCc1c(c(c(c2)O)O)Cl)c1ccc(cc1)O.CS(=O)(=O)O,1171
O.Br.[C@]123c4c(C[C@@H]([C@H]1CCCC2)N(CC3)C)ccc(c4)OC,1172
c1(ccc2c(c1)[nH]c(=O)cc2)OCCCCN1CCN(CC1)c1c2c(ccc1)scc2,1173
C(=O)(CSc1nnc(n1c1ccc(c2ccccc12)C1CC1)Br)O,1174
C1(=C2CCN(CC2)C)c2c(C=Cc3c1cccc3)cccc2.*.Cl,1175
S(=O)(=O)(c1ccc(cc1)N)c1ccc(cc1)N,1176
c12c([nH]c(n2)NC(=O)OC)ccc(c1)C(=O)c1ccccc1,1177
O=C(c1cn2[C@@H](C)COc3c(N4CCN(C)CC4)c(F)cc(c1=O)c23)O.*,1178
c1(cc(c(c(c1)O)O)O)C(=O)O,1179
c1(c2cc(c(cc2)O)C(=O)O)c(cc(cc1)F)F,1180
[C@@]12([C@H]([C@H]3[C@H](C(=C)C2)[C@@H]2C(=CCCC2)CC3)CC[C@@]1(O)C#C)CC,1181
[C@H]12[C@@H]([C@H](CO2)O)OC[C@H]1O[N+](=O)[O-],1182
S(=O)(=O)(NC(=O)CC)c1ccc(c2c(noc2C)c2ccccc2)cc1,1183
c1(cc(c(cc1O)OC)S(=O)(=O)O)C(=O)c1ccccc1,1184
